"indicator","sector","emissions_source","total_impact","total_impact_units","impact_per_purchase","impact_per_purchase_units","group_detail"
"Ozone Depletion","111/112","323110/US",1.10270612704365e-06,"MT CFC eq",3.44908786364471e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","323120/US",8.43454557609049e-09,"MT CFC eq",2.6381905449139e-08,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","324110/US",0.209875994250192,"MT CFC eq",0.656458440635879,"g CFC eq / million $","Fuels"
"Ozone Depletion","111/112","324121/US",0.00255027166942262,"MT CFC eq",0.00797684065434988,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","324122/US",0.000250454149005034,"MT CFC eq",0.000783380398954227,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","324190/US",0.0207870499690247,"MT CFC eq",0.0650185575384049,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","325110/US",0.551505793872934,"MT CFC eq",1.72502164785884,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","325120/US",0.75956917668742,"MT CFC eq",2.37581053071221,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","325130/US",0.0376650549094055,"MT CFC eq",0.117810249336176,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","325180/US",1.69108687840718,"MT CFC eq",5.28944846286515,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","325190/US",12.1274741581784,"MT CFC eq",37.9327936154491,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","325211/US",0.763636254709677,"MT CFC eq",2.38853169830441,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","3252A0/US",2.67375045748893,"MT CFC eq",8.36306249432358,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","325310/US",1.089053398679,"MT CFC eq",3.40638431956048,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","325320/US",4.12448587084867,"MT CFC eq",12.9007301329297,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","325411/US",0.00962623653540873,"MT CFC eq",0.0301093235927375,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","325412/US",1.17377389542626e-05,"MT CFC eq",3.67137644209121e-05,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","325413/US",2.27886552028647e-10,"MT CFC eq",7.12792576021238e-10,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","325414/US",0.0156282515221886,"MT CFC eq",0.0488826635974916,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","325510/US",0.00120688718700198,"MT CFC eq",0.00377494950593672,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","325520/US",0.00916514554580066,"MT CFC eq",0.0286671049478145,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","325610/US",0.0243738149010281,"MT CFC eq",0.0762373828385654,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","325620/US",2.43731699810021e-06,"MT CFC eq",7.62353656321856e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","325910/US",0.0024974999194534,"MT CFC eq",0.00781177908635976,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","3259A0/US",0.331023766128242,"MT CFC eq",1.03538923592622,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","326110/US",0.0186358323108776,"MT CFC eq",0.0582898938130427,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","326120/US",0.00172059868580328,"MT CFC eq",0.0053817566619653,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","326130/US",0.000590526366310738,"MT CFC eq",0.0018470717385648,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","326140/US",0.000479069030117959,"MT CFC eq",0.00149845107150882,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","326150/US",4.95302205863109e-05,"MT CFC eq",0.00015492258410307,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","326160/US",3.7957457829224e-06,"MT CFC eq",1.18724838760599e-05,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","326190/US",0.00432352645527861,"MT CFC eq",0.0135232971499196,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","326210/US",0.0110791761910051,"MT CFC eq",0.0346538857474441,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","326220/US",0.00243330246573907,"MT CFC eq",0.00761097975002469,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","326290/US",0.00182494684685891,"MT CFC eq",0.00570814096968247,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","327100/US",0.000345946101167148,"MT CFC eq",0.00108206390601073,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","327200/US",0.000153468907165575,"MT CFC eq",0.000480026121348149,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","327310/US",0.0493287131259791,"MT CFC eq",0.154292301094008,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","327320/US",0.000563838396382308,"MT CFC eq",0.00176359605004909,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","327330/US",2.62603937136099e-05,"MT CFC eq",8.21382987097146e-05,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","327390/US",1.67381561370176e-06,"MT CFC eq",5.23542671761107e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","327400/US",0.000412095903569988,"MT CFC eq",0.00128896987583772,"g CFC eq / million $","Manufacturing"
