"indicator","sector","emissions_source","total_impact","total_impact_units","impact_per_purchase","impact_per_purchase_units","group_detail"
"Carbon dioxide","111-112","336211/US",51.4913087195062,"tons",0.161056553175932,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336212/US",11.7483867152749,"tons",0.0367470689091902,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336213/US",0.000718551488429273,"tons",2.24751378210774e-06,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336214/US",197.102383469884,"tons",0.616504635322944,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336310/US",2926.12111630695,"tons",9.15243742851653,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336320/US",4549.70577474924,"tons",14.2307497763823,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336350/US",1676.01170424457,"tons",5.24229573652094,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336360/US",822.072882953066,"tons",2.57131209674742,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336370/US",587.631907698889,"tons",1.83801833637077,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336390/US",8624.16383674436,"tons",26.9750009489347,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","3363A0/US",2261.58293831778,"tons",7.07386861637436,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336411/US",110.984564768974,"tons",0.347141913886732,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336412/US",79.9055359524472,"tons",0.249931697605143,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336413/US",596.001865032914,"tons",1.8641982201603,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336414/US",2.04066471655454,"tons",0.00638287185952819,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","33641A/US",28.3858185477687,"tons",0.088786286619458,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336500/US",10848.8371033992,"tons",33.9334220335855,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336611/US",1092.28466442899,"tons",3.41649120045031,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336612/US",4.50241671035568,"tons",0.0140828371693125,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336991/US",190.632122665772,"tons",0.596266697519961,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336992/US",55.3526724278217,"tons",0.173134279395859,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336999/US",113.378730523016,"tons",0.354630480281078,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","337110/US",1024.36948439454,"tons",3.20406341260253,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","337121/US",48.5272463797449,"tons",0.151785441687175,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","337122/US",118.685948461638,"tons",0.371230606582085,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","337127/US",8.29441482841706,"tons",0.0259435989509067,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","33712N/US",10.1693867188091,"tons",0.0318082102314877,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","337215/US",1299.97451825404,"tons",4.06611174454815,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","33721A/US",40.7709371688101,"tons",0.127524950782102,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","337900/US",9.35119789979513,"tons",0.0292490468636405,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","339112/US",52.5431119294455,"tons",0.16434642488098,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","339113/US",52.7589119319446,"tons",0.165021412669059,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","339114/US",0.188845968814447,"tons",0.000590679894816939,"kg / million $","Manufacturing"
